blockNumber,id,indexer,logIndex,tokens,type
12256435,0xe5327183556fa586dda46fb3b329703ae8c0cfc707e49e9a36648c3414ee00d0-210,0x85fe868adf7f5950b052469075556fb207e5372d,210,34999370000567370739313,stakeDepositeds
12257171,0xb32918d5e3f51d94e399c150ae3d7bc1e078216138143fbfb4a6a8892288f5bc-262,0x85fe868adf7f5950b052469075556fb207e5372d,262,38004199419920288920327,stakeDepositeds
12257290,0xd3d64b7fff03626e54d09ba1259e6f586ea476c16c8fcb9bc75356c595382e2c-78,0x4d6a8776a164776c93618233a0003e8894e7e6c2,78,1026955818372321667090,stakeDepositeds
12257290,0xf1a4fe4347677acf17781d8874259b203df03130d82f13ef07e7d62f4395b04c-72,0x4140d3d0086fce37ebadd965dff88e12cf78b1fb,72,6196637413168582160484,stakeDepositeds
12257290,0xf7bd146382c85cd66eaae33207df5d99b7b3394056996cf0edc7b8876b504d39-82,0xd93456bf656436e66a8e0a8835c43a6f59afbb37,82,625321941226758077041,stakeDepositeds
12257298,0x223c81db801bc0efbfc30e1fb61995b2b72e1adc46eb397c8751f07c0e4e93c7-69,0x4140d3d0086fce37ebadd965dff88e12cf78b1fb,69,6202876746623525574804,stakeDepositeds
12257298,0xb7b42a572d65798a4fad8b08da93ef4e0406a8db7895218ae3144eadf259e3a3-81,0x4d6a8776a164776c93618233a0003e8894e7e6c2,81,1027677784447128991318,stakeDepositeds
12257299,0x5580aadf282fd208ec7c440db73e52689d4966ce5a8ca1a3df8bd83675cdc9cf-292,0xd93456bf656436e66a8e0a8835c43a6f59afbb37,292,626014730311670507646,stakeDepositeds
12257581,0xeac18e6e8f993177566d107712aaf82244d74d65c60eeccb1bd295488ec92e2d-207,0xd8410a44041e0a8e758e496113dfb42bef4ed3bc,207,7376561491197502743200,stakeDepositeds
12257595,0x621cd9ba90dbd6b6016ac39eb1a753e47a7b219301a011be42d8d0b5a2b5bcd2-84,0xd93456bf656436e66a8e0a8835c43a6f59afbb37,84,1278920221677619227,stakeDepositeds
12257598,0xbc4393486c8e8af9f382ae4dc872b23cf17e55981737eb1a31a4458778705fb7-222,0x85fe868adf7f5950b052469075556fb207e5372d,222,761943512806278031,stakeDepositeds
12257599,0xde53d90157268f6a34bf5bcf2a663675b91c2e0e23ee62fc4223d85152d61952-142,0x85fe868adf7f5950b052469075556fb207e5372d,142,10340712232727729062,stakeDepositeds
12257612,0x72740d2994e86bfaff6253dbcb0f778c2df5a314cc597f651a536ce0a929eba5-195,0xbd1a939b4e4125254013a0c4573252be2fd9d207,195,14815902140450479654,stakeDepositeds
12257636,0x03c89a8a4f95f9284a9d7f3dad82566d942d5450b7a47e5cf6baca63c2c585f8-302,0x4d6a8776a164776c93618233a0003e8894e7e6c2,302,159686393989027447,stakeDepositeds
12257638,0xf52a6032843ea206840fe0e62f782db1789bfe0679c18e69ed52e83a8ec0e30e-284,0xd3a3fa4b73e5007a8adef6ccdfc8d05c06a76035,284,580454587856608763,stakeDepositeds
12260793,0xec1d780bcc200ab36935cd48d1383d28471ae59c3e0f70ca394d6c44a9f961b2-145,0x293d739d1a683b3943f14ef55b1b0efc06b9be54,145,213812284004499068624,stakeDepositeds
12261629,0x6ee15f9d84d1759dbc232202746a506c5687c6f46b1a0c390dafbed730f04cef-352,0x75555d4115fe3b00a90811822ff77b9f97121be2,352,4110281931684672159,stakeDepositeds
12261638,0xf4b749b12b2cf7b1f45e0305687a2dd246f1673fe5cf6c4c67deddafe83a1b1c-91,0x75555d4115fe3b00a90811822ff77b9f97121be2,91,4110431826498306144,stakeDepositeds
12262918,0x448dbbbb33067e16decccbb5d6a8ba313e09c12fc6cf671a6c79a1c5bc55b4aa-115,0x4d6a8776a164776c93618233a0003e8894e7e6c2,115,573228191711779331945,stakeDepositeds
12262920,0xa70917e3320c4aceb08757738b6d31168716a854fdd9b52fbf0b4ddb0670f302-142,0xd93456bf656436e66a8e0a8835c43a6f59afbb37,142,349827024233471798780,stakeDepositeds
12262920,0xafc633cd734006cb06ffdb790f1edee3244c3772d17d50930e5b57a55faf31cd-138,0x85fe868adf7f5950b052469075556fb207e5372d,138,22277365934441762175654,stakeDepositeds
12262931,0xc39aafc7b825670412384b129baa5af4e068813aa89358bfc00dec3c1afa6386-14,0x4d6a8776a164776c93618233a0003e8894e7e6c2,14,574697192354759157211,stakeDepositeds
12264237,0x4be681e65d2d9401d06b4786b8326e03d63f8d3fe2f756ec214e5d087a4485e3-144,0x4d6a8776a164776c93618233a0003e8894e7e6c2,144,25130945338884543,stakeDepositeds
12264238,0x01d1421c1b353226d5c720cc073c3032f855855258f93b585fb0485416ca5f96-147,0x4d6a8776a164776c93618233a0003e8894e7e6c2,147,698893649727959903,stakeDepositeds
12264246,0x92e75f1ed42c1deba85707c64892a1910a38e66d13230fd08a53b392fc87b7c9-200,0x07051463ca2414f716d37da8cdbcdb5abe4cc239,200,14158971461960180730,stakeDepositeds
12264347,0x2055b5bc185ebaa690c1332b40d1f1944575cdfdeb5aa58f506f8ffb8e007381-262,0x7ddf0c8cb0167870bf7cc5368792c93aeeb15430,262,5333097823645197,stakeDepositeds
12264350,0x05180006b7682eda541e990a2bd1f97664ffd9bb4eeb1d9a1cbc7ba8bc1fdec8-218,0x7ddf0c8cb0167870bf7cc5368792c93aeeb15430,218,16206151805727484,stakeDepositeds
12266935,0x4b5da63c51b4293f8cd71eb651e57df45d34dda72912123b9c0638fa59303fbe-235,0x4bc2e066fb0857493a1fbe48462bb34ff6ea731f,235,3312885556812358905,stakeDepositeds
12269301,0xc13ea303c08774a8b5dcbb9294b0b31f4ab6e7e01f7232ef842819e27699a7b2-82,0x4d6a8776a164776c93618233a0003e8894e7e6c2,82,642619172338406949176,stakeDepositeds
12269309,0x0e8fcc4d03b3895dc983f4202dbf2b71a3a3b20f25fc369dec7d51e29bf4d157-214,0xd93456bf656436e66a8e0a8835c43a6f59afbb37,214,393871192907626994133,stakeDepositeds
12269310,0xa629412515e030cfcb92b6f1e7c485ed8dd4fb0d349a2497b8550975e6366286-175,0x4d6a8776a164776c93618233a0003e8894e7e6c2,175,643877525557455205861,stakeDepositeds
12269310,0xc4ad92df6368350b49e4223d69122def633b56c934636e2279869efc042ff103-103,0x85fe868adf7f5950b052469075556fb207e5372d,103,24438988576007400136655,stakeDepositeds
12269311,0x21a663d2b40b4266547fec48910bb420b87b54cebc231fe45071d4b5cee34f83-62,0xd93456bf656436e66a8e0a8835c43a6f59afbb37,62,393877229632384109999,stakeDepositeds
12269313,0x31bdaa15370242be09391f0efb2c0beb3e62f048d19daf73350cce99b0006b1f-152,0x85fe868adf7f5950b052469075556fb207e5372d,152,24456937628351970630597,stakeDepositeds
12274968,0xbe0a7d2ca4daaa21ebb9a2eacda52adc5d9a094b15ece456c1f1d6ff31fb901b-89,0xf3f182e859f789af8d6c2223d15c691471c79a2b,89,639343225891713155,stakeDepositeds
12274971,0x11aad79e22612355ab0976d0b2fc74cf9a62767bc929a1437cf98fa43385d436-42,0xf3f182e859f789af8d6c2223d15c691471c79a2b,42,432145067871673120,stakeDepositeds
12274972,0xe540d563ed2e824da2ab3792499a13cde344092886a7a72f0c62650e3f5bfaeb-142,0xf3f182e859f789af8d6c2223d15c691471c79a2b,142,1324218227497291969,stakeDepositeds
12275809,0x2caae3c8c1e9c53600ec93692d9f7e4e13fd7b7d3924f9b53c36a40b5f593648-221,0xd93456bf656436e66a8e0a8835c43a6f59afbb37,221,403394174374497633745,stakeDepositeds
12275809,0xbcbb31bfd2077949c9e7ef937e29c186348314c698aeb50dfa734b3a8c985677-216,0x4d6a8776a164776c93618233a0003e8894e7e6c2,216,649592896205712039124,stakeDepositeds
12275811,0x534a7d3ada9d10c904073e397fd3c41e65b8973223a09ece44195c4382af533b-199,0x4d6a8776a164776c93618233a0003e8894e7e6c2,199,660959811901051009788,stakeDepositeds
12275811,0x649331205594e29f0d5765f5e1fff56de2c8db22aee19821ac870fc2a4a94e14-195,0xd93456bf656436e66a8e0a8835c43a6f59afbb37,195,404303932759906098205,stakeDepositeds
12275822,0x8fdd092bb059e1f98e4ec1e492a62327d8e15137b7f1efb2626e9631afca09b5-113,0x4140d3d0086fce37ebadd965dff88e12cf78b1fb,113,6256724338370016149756,stakeDepositeds
12275826,0xe86c7f2f1acc4bd7534f0cb5fcb7d08309a8fbd00f8d4aa49b880ece0f0dd6be-246,0x4140d3d0086fce37ebadd965dff88e12cf78b1fb,246,6264154809121697728461,stakeDepositeds
12277639,0xd5d5880dc733a9dd755bb66275449c8e35653c7603122e0de9458ea17cba689c-211,0x293d739d1a683b3943f14ef55b1b0efc06b9be54,211,61327965166891906,stakeDepositeds
12279611,0x0857d4e4ecdee4180001927283dd83c0ab0f24049733a6bb6016da044fa23107-151,0x1873a56a404b21df3c69c0c105dd65b4e43d88e6,151,15351118000000000000000,stakeDepositeds
12279795,0x6a8c93f6807c39317022299eea5298fbe80a678ab9de0aa8e1bb0f7a13e9dad9-182,0x85fe868adf7f5950b052469075556fb207e5372d,182,39681953116361822825433,stakeDepositeds
12279797,0x39e3413dc706e75b70d50b10a374e5ddf8e15152b6ef1737fdb7ed4779aedd33-255,0x85fe868adf7f5950b052469075556fb207e5372d,255,39651609314850349755088,stakeDepositeds
12281940,0xf70cea506df7c6688a544ad61d620e4a92ac3c6cd2d3db5904332448ffd813aa-19,0x362717d3fa1bfe457535b9b716f450b95a858217,19,384231771372795720,stakeDepositeds
12281941,0x20a517a2986576dc92f68c579ad6620e5baad34b624baa5750fe83d13b0a6174-168,0x362717d3fa1bfe457535b9b716f450b95a858217,168,4849744875604434043,stakeDepositeds
12281941,0x3ac4841f8918fde4e00b38fe3e39d42ca2c33355847a8316443a4007f36b30f8-166,0x4ac761592d1f948058843121133d048dc7dfc7c0,166,1233413155430938322,stakeDepositeds
12281942,0x2c4ee4f24d43daa9576d1a228decfb24327bdc7d93e29cbdcce19bfefd495e78-73,0x362717d3fa1bfe457535b9b716f450b95a858217,73,1405142649708430126,stakeDepositeds
12281942,0x2f59f492f9c15e695d250be3cb35c656ffdaabd287f1d03055f90e689af75a6b-75,0x4ac761592d1f948058843121133d048dc7dfc7c0,75,6711316451747922605,stakeDepositeds
12281943,0x357b42bf958cd5a58febb4a7a35660a047668f46514da17010dba20524cc3356-190,0x4ac761592d1f948058843121133d048dc7dfc7c0,190,850352078551403712,stakeDepositeds
12281943,0xc734d1081ceb59db840e727176302ac24587681a576c234b7f20aee6ae2c4bca-188,0x362717d3fa1bfe457535b9b716f450b95a858217,188,4586570502069280427,stakeDepositeds
12281946,0xfffe7876ccab09ed678077c6f97e9d2f8e19a6917d3f675b014e1adecdddbab8-138,0x362717d3fa1bfe457535b9b716f450b95a858217,138,1001981774900992887,stakeDepositeds
12281947,0x59e5af580385a2ff9956692e4a2e32defb2151c2d98163c1afb973bdaa8650dc-59,0x362717d3fa1bfe457535b9b716f450b95a858217,59,4599965905772129248,stakeDepositeds
12281949,0x12050fb03e6064f5c77283ed2d3d9b17a22c04457603b11a005efe36718a932e-158,0x4ac761592d1f948058843121133d048dc7dfc7c0,158,931634992634818686,stakeDepositeds
12282379,0xda00c0ee2e24e680daab2cf155fb4d0aa0be82bc85e76ef62ab852b8041425a6-49,0xd93456bf656436e66a8e0a8835c43a6f59afbb37,49,406886895765215665069,stakeDepositeds
12282381,0x908d4cc4355a28eae08e9c75d0bdde5381c37e7acd8368e3d262b565757482f0-153,0x4140d3d0086fce37ebadd965dff88e12cf78b1fb,153,3989116876208668016002,stakeDepositeds
12282381,0xb72289bc7d2f3c2495a466a5a788933e2fe1b236e0ef68dcffa3f44c2f197bff-157,0xd93456bf656436e66a8e0a8835c43a6f59afbb37,157,406762592858613285390,stakeDepositeds
12282387,0x1338ab9427ea930547852781b387927078f3546accf5040a562b1bc34dc4dc7b-128,0x4140d3d0086fce37ebadd965dff88e12cf78b1fb,128,3997186400874824050962,stakeDepositeds
12282390,0xfad55a749f9265e43dc4de55df14adfff10177595758d5b027ca3c7cd38f463b-213,0x4d6a8776a164776c93618233a0003e8894e7e6c2,213,667474642351005703551,stakeDepositeds
12282399,0x8f494b787bba9f73e379fa1c59bd71187e3b76c7bc7baa32cdf15c902f5f01a2-591,0x4d6a8776a164776c93618233a0003e8894e7e6c2,591,667887759671330812688,stakeDepositeds
12284171,0xbd2d26570ba076be15cf9a1738cc0f35710793054c1434203ce27f08b813241e-245,0xd93456bf656436e66a8e0a8835c43a6f59afbb37,245,106061199602000602,stakeDepositeds
12284174,0x6e4388d612f5ea5cc3b7b72235a0b560d6ce0906690bb9e88d2e168ec62d6aaf-204,0x4d6a8776a164776c93618233a0003e8894e7e6c2,204,33316089221320953,stakeDepositeds
12284176,0x229176815cadc638d78c1568b83eda3306020bcacd3c400963630bd343275d74-180,0x4d6a8776a164776c93618233a0003e8894e7e6c2,180,11742748310196630,stakeDepositeds
12284191,0xd33734002d90019219d2e39c63a7113c48141d1883e50fb62b6bc20c9c4c42de-303,0x8f9793029b66325b70fffbfdf2b04d8491682466,303,7636909573609434601,stakeDepositeds
12284981,0x5e372ba1d311ccd5759186c2a6fd6f7a74ff931e08d75c40af096bfb6cb7a525-217,0x8f9793029b66325b70fffbfdf2b04d8491682466,217,7904086338545790740,stakeDepositeds
12286254,0x87f15153b09e234651d20da7cc92f8ae02593ae6a269c0ae348d3342cc29f2e8-229,0x39839abed87475422c5353256d17e08395c3af6b,229,1283100329546434977080,stakeDepositeds
12288816,0x87175a503629c35d88c02d3b56ca1fe2b3b39b57787e4b446f9bf6cf41dd90c4-343,0xd93456bf656436e66a8e0a8835c43a6f59afbb37,343,398175818345678345175,stakeDepositeds
12288816,0xb3cb9bce0e5d2397dae3bcec4915c1cdf9f13fb9f3acbb2717ff0c79b9dc5590-338,0x4d6a8776a164776c93618233a0003e8894e7e6c2,338,647951774147657667990,stakeDepositeds
12288817,0x4c544dd8bd00f8ddad3f5882e620f6c354d8c0e4d201802d29cde67e6b27bfa2-195,0x4140d3d0086fce37ebadd965dff88e12cf78b1fb,195,3941068160343250403593,stakeDepositeds
12288817,0xa0051d57125a3408519b9f9070630545a23e94179e0dfa6b34f8619facab2df6-199,0x85fe868adf7f5950b052469075556fb207e5372d,199,34639339688859492271810,stakeDepositeds
12288819,0x0f2daf64b0d847520040c3b92b3ea5f9cbf32bd38dc367dfa63cc10468e8201b-318,0x85fe868adf7f5950b052469075556fb207e5372d,318,34646004150029937435077,stakeDepositeds
12288819,0x1f3760d5a5eb1d435447601858fd2af747c71c104f3bcc2c5c5241d6218e117a-281,0x4d6a8776a164776c93618233a0003e8894e7e6c2,281,648034001447499183373,stakeDepositeds
12288819,0x40cd58367ad3012c7803139c686fc9e4a349e7bcde19fcda1ea9f4a12d0e357c-277,0xd93456bf656436e66a8e0a8835c43a6f59afbb37,277,398600909945436519750,stakeDepositeds
12288819,0xf5213b5b257a3f42b0ec079ff3569ff386ac71458a1155484c0f670269f79e15-322,0x4140d3d0086fce37ebadd965dff88e12cf78b1fb,322,3875792100632796106546,stakeDepositeds
12289080,0x445b0398be1a4a2eb871781d9c908f50d3046fc50ba41769f9b88bd7648ee1c3-374,0xbe9d7c691792937ca7e2535652886ff390cc5b86,374,11417156076521701470670,stakeDepositeds
12289469,0x1b32233e127be0a1739dd45f3c2472ef0c646b51d822e46ecfd1875494ee4460-292,0xea214c6bae7032ea09bbf970aa30612bfc896a3b,292,312499996875000000000000,stakeDepositeds
12290838,0x6369f511d2c7d50b54e9ec426d8640ba718f789e3100180463a23607cc1da121-349,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,349,1002622125992565747,stakeDepositeds
12290839,0x5b78aedabdb34cbb0baaff0d2dedb67227ec66741a29b635b4694988086bb909-55,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,55,2343811983635999561,stakeDepositeds
12290842,0xe732ea9975cad5754082e0245e3a44701a8f4ac23f4819c4c8a139770db652a9-87,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,87,1006254589006330803,stakeDepositeds
12290860,0x3d4dac4b416b4784d5314a9fb968a0ae22f682dda7e13e4df60c5709c9e0c2a6-311,0x8f9793029b66325b70fffbfdf2b04d8491682466,311,17527491520141196263,stakeDepositeds
12290860,0x8a5d49d500688051db724e32bdcb0b4053ee8eb3518cf439a0cccc84f54e93cd-273,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,273,1007412755007429792,stakeDepositeds
12291670,0x3126785ba39070c6341d9a2612c9721a580ff7211d99e9c474a214685bcec297-338,0x07051463ca2414f716d37da8cdbcdb5abe4cc239,338,1468980171614978375722,stakeDepositeds
12291676,0xe0a43b187a345c2315b3a6e1f3c6aaf718eb39ce0dbb0052c6d50de62fb5b9c3-188,0x07051463ca2414f716d37da8cdbcdb5abe4cc239,188,1470272239941208957797,stakeDepositeds
12291943,0x5ca6ba9ea0f8552ee1cd5e88b5612534b8d32e39f500632ccbdd7207ee97ebbb-80,0x365507a4eef5341cf00340f702f7f6e74217d96e,80,17936498574258779395669,stakeDepositeds
12292069,0xa0bc2ef5c46612edfa512a1d4211683927d38a66c2f66c39dc7b5269c39540dd-135,0xb06071394531b63b0bac78f27e12dc2beaa913e4,135,84548008594658481953935,stakeDepositeds
12292847,0x1f2b1f5456f1b6930872441a2158d16cbb6701512ccf4b805829618b581ead08-167,0x7697a886fc3b71a8a88487019337a6bbe5838f1a,167,43549317916941341748,stakeDepositeds
12295292,0x0a753d0c0b24c63ad8155ac6ab3af41be22e30926ddc2a89da7cb08795cc0970-224,0x85fe868adf7f5950b052469075556fb207e5372d,224,25364447171354805037656,stakeDepositeds
12295292,0x633645278ec92c49e48d6d92e41fec1ab288b2dc116bdb58962ad85afaaaca96-168,0x4d6a8776a164776c93618233a0003e8894e7e6c2,168,670875286268658739479,stakeDepositeds
12295292,0xc19e8a9e36a323f05eff1fd69205e209b66927becc6881a2776c33f798776a1e-198,0xd93456bf656436e66a8e0a8835c43a6f59afbb37,198,408689446184109743196,stakeDepositeds
12295294,0x350ca93313fa29192ab9884fb552273fab3b4da829dd57fbda85e1c813d0f405-212,0x4d6a8776a164776c93618233a0003e8894e7e6c2,212,636872664807513528326,stakeDepositeds
12295294,0x8ad0040dfa2c7b0e6d6f7895edfc9480bc22266cac86f87be97b56c802e8fb20-203,0xd93456bf656436e66a8e0a8835c43a6f59afbb37,203,395646067885436633934,stakeDepositeds
12295301,0x403b1d7692fa3f9e1cba241504e3b9f71aae598f06d1307dcf31b3efe74e4687-357,0x85fe868adf7f5950b052469075556fb207e5372d,357,24588482621957169373128,stakeDepositeds
12295489,0xb66986e8e11fc32054575df381cd7aa350ad21626cf8f56acdee8f77a9629f50-93,0xf304928be241aaa4d3bc6b95328300b5691aab9e,93,1184036000000000000000000,stakeDepositeds
12297463,0x52824a0568222a8928b46b75e46ce399b2ddcec79759281a156549d351cbe4a6-93,0xf3f182e859f789af8d6c2223d15c691471c79a2b,93,4032170823376771718,stakeDepositeds
12297463,0x8fc8cd1b7c7b84ddc04a015f7598f5af37cd1df0bf1251280796532b15f9478b-64,0x901073d364f6af645648dc81d7f90e7aab47142d,64,216616309443790670384,stakeDepositeds
12297471,0x7e8a388aed20ab5328e49f89d9481aef9d2514578512a93b39176c3e0f6f17d7-126,0x85fe868adf7f5950b052469075556fb207e5372d,126,28635465567689809246,stakeDepositeds
12297472,0xc3c62339b28c605758bcf5484ba3d8b9ffd3158bb14f5c5dc1fdf8661249f7e1-289,0x6125ea331851367716bee301ecde7f38a7e429e7,289,286982297952973983911,stakeDepositeds
12297483,0xd38603588f37929d7299b456beaa3c79a03819a1568a5e0e67e88d6644439cf1-231,0x85fe868adf7f5950b052469075556fb207e5372d,231,40683315661359971289,stakeDepositeds
12297484,0x06f5957d296426c1890f8828d9d57f8cc6e9903d38c5f44ffc9c3d0f26629117-62,0xc60d0c8c74b5d3a33ed51c007ebae682490de261,62,317873653542303491832,stakeDepositeds
12297484,0xebd96a02062058b12b9dbfa819df7fd9a03dc55d2b64519a8ed140d2c06333dd-60,0x6ac85b9d834b51b14a7b0ed849bb5199e04c05c5,60,72405337694004802845,stakeDepositeds
12297486,0x462a9172b6ed6f09be0bd3321cf13d537276539112346f07c8899a0065ae3de5-53,0xd93456bf656436e66a8e0a8835c43a6f59afbb37,53,11195998300262117521,stakeDepositeds
12297507,0x174f518c75c60d3350e1c979780b3cd98b5920101c7ba38d85379edbf64ee208-354,0x81dd719fd7efb19d12740b8057c0e363bee35b4a,354,98106169527455268074,stakeDepositeds
12297566,0x7d5faa671b74af7ebc024c6836867e29e8f3353674eade34776758c330a417ae-276,0x4d6a8776a164776c93618233a0003e8894e7e6c2,276,3246538861727407054,stakeDepositeds
12297566,0xce0830522a86a67c5e55588122f05fa9a77620d12993b4363877e842bfd3a0c1-280,0xd93456bf656436e66a8e0a8835c43a6f59afbb37,280,12101204394065796189,stakeDepositeds
12297576,0x22e7b709cff700543129ec2c36728497935cff7e892f8961e5b58419e82d2306-228,0x4d6a8776a164776c93618233a0003e8894e7e6c2,228,3260477003137886099,stakeDepositeds
12297579,0x14ac4e6dd35ed7492628b601fac36fcc1e57b24ec9e8fd3d387a3b655bca4f72-135,0xd3a3fa4b73e5007a8adef6ccdfc8d05c06a76035,135,4259366279845884000,stakeDepositeds
12299280,0x81892334288c09e3b1a87c938342ca9ea0cb3ddbbb4af9c0fd8d0445f9d5235a-368,0x27ca9cf008a217e828b4b39945034ff8450730d1,368,3467460802684775276905,stakeDepositeds
12299395,0x1dfb93f585eb00a572bfcf9e1afe8e30b25de99d1a5e0867d3df7aaef42266a1-95,0x1873a56a404b21df3c69c0c105dd65b4e43d88e6,95,51853033679402,stakeDepositeds
12299918,0xfacd404c5849d43255f5bf4d0ae80ddad906f5acac851e2bc8694b2c97eeace1-199,0xfb5b40098cdfec1564ae5b94d4deed116b887d08,199,23772682490475838525600,stakeDepositeds
12300091,0x797ce1f0086b1bd987b1359d6b177617af093d4abc167130606809d2a8142b29-241,0x4bbfbd1320093858d877ab0c8cd91ef0ce065318,241,4656072931459307147100,stakeDepositeds
12301735,0x231d2a5b3a947c3a259a830ea59b5cf2bec48db2495b10cf7f72311221806019-104,0x4140d3d0086fce37ebadd965dff88e12cf78b1fb,104,4019006210214224881113,stakeDepositeds
12301735,0x39330db45fac229e9c48a5b4f2d90f69d6fa51a22c3209419016915e6a1bcb5b-108,0x85fe868adf7f5950b052469075556fb207e5372d,108,25007469020319607000634,stakeDepositeds
12301743,0x0c43440a1d41d7fc670b6209d02562daea13f2b032d8e56000ba2345e6e40b42-324,0x85fe868adf7f5950b052469075556fb207e5372d,324,25038671265368768872592,stakeDepositeds
12301743,0xb3ee4ea60e7f4f426d9ac9ea6b7f76d331e7db82d8f3f5b042381dea946c1ad2-330,0x4140d3d0086fce37ebadd965dff88e12cf78b1fb,330,4026600479398512118191,stakeDepositeds
12302166,0x7b47cbcd68bee4b2eeaa08f779d765d6fecc7f447713afd92db2c06ebbeed924-61,0xe0c1af3235ecee2c085ead8e918cd394986d2303,61,913844000000000000000000,stakeDepositeds
12302192,0x05d176d7a6fb2177529b14f4d4e8bdd5122e50d3da69cfaf99b12aaed8f480b2-258,0x4d6a8776a164776c93618233a0003e8894e7e6c2,258,702152758477437176268,stakeDepositeds
12302209,0x9b304150111b0aa5b5b355dc265811cecf7cb4fbaabe1a301b5851b26f5745fe-166,0xd93456bf656436e66a8e0a8835c43a6f59afbb37,166,421339373195678626112,stakeDepositeds
12302209,0xed623f22614467cada538b28e906fdf403b085a87c5506813b565a1a371ad118-190,0x4d6a8776a164776c93618233a0003e8894e7e6c2,190,708987369592656125694,stakeDepositeds
12302801,0xdc669f46f237b8972f6df5e1d9946f8302b253f589613c3ab49799f4983169df-277,0x39839abed87475422c5353256d17e08395c3af6b,277,282550106558462315859,stakeDepositeds
12304124,0x74de42324d8c6ebb756ad7e5ba5b229410c24af69eca44d2e93c78f817287b49-431,0x4d6a8776a164776c93618233a0003e8894e7e6c2,431,686307478495352353,stakeDepositeds
12304126,0xc6a83ec53456aeb1d16fea389997f1a4b7ad7f6824a21050dcd7122625d52872-327,0xd93456bf656436e66a8e0a8835c43a6f59afbb37,327,2791016817010099574,stakeDepositeds
12304130,0xbf4bc0c1c0b3ac037b04a94497d95a5a7ca6c169347923e849d07ac2cd1e94d1-239,0x293d739d1a683b3943f14ef55b1b0efc06b9be54,239,295081280785908799,stakeDepositeds
12304133,0x495ff84994770dc19704daf9a6f67b5f0ad2007ae573bbbbe745e2038a00e198-282,0x4d6a8776a164776c93618233a0003e8894e7e6c2,282,682942784606382584,stakeDepositeds
12304133,0x82e57b39d6b04a1cc59d85273a33e5fc538cfcde45bd829a652b63ae0ce81164-319,0xd93456bf656436e66a8e0a8835c43a6f59afbb37,319,2720061804118047720,stakeDepositeds
12304133,0xa7ed2b01aa50af58bd5ac8623c9ad53493b36bd7c0fd4fbba8a6c800b8320abd-266,0xd3a3fa4b73e5007a8adef6ccdfc8d05c06a76035,266,4266072408144268000,stakeDepositeds
12304139,0x7849a70acc99640f8a26cf1a82ae74fd8b5db551a0594d0f24cbd1cd4acf0631-120,0x85fe868adf7f5950b052469075556fb207e5372d,120,9068870176448056660,stakeDepositeds
12304152,0xe0d6585b5e31c1d2196d8ddf64ff0cb57ed9c397c9d343eb2d5ce65eb08cf2f3-57,0x85fe868adf7f5950b052469075556fb207e5372d,57,8647609949291635307,stakeDepositeds
12304156,0x5f5920a0485a1df52611ddb400d85256a0b7498bd11fbef4d9eff5daf942129a-372,0xaa3b07b1251d7961baf3ce05b101b82bd0ebf8d5,372,15249171053182691992046,stakeDepositeds
12314750,0xee76c5da3da7f94c9a34162086971ed08a84e842fc081ac7a889bf6b9054cf36-311,0x85fe868adf7f5950b052469075556fb207e5372d,311,50704521322317975684780,stakeDepositeds
